,Name,Institution,session,participation,updated_at
1190,e342a89e77d50a40688c33f1f7a5c9a854c38196ff56e95c52354ecb2fe82d023d00206faa3fb553f8f28fe456c9a1ee3f78de24fe01497b1189fc5f7f88dc9b,0679a284e72e276dabf087b13a6ec914e61dcefa496ef348b2de50625933148b022feffe0e5c7477a30b23a3b0c9d156e06c89cf8e7f10d573ca0a3b2b5d7402,ST-19,Join,2019-05-09 10:34:09
1191,d9886d0caeb8c6ef3f5bf9cd19ba62f5293f886d044d0b1d2bfbbf6cf3b0beecf0153c2779f76fa8de06bc11e552ef19386dca9cab489fceb4ecf1aa3ae6c378,76ed853ca55c0368e3198ce3e2580285681f0c42252df2f17867438cee3d95fc2f53ef5656221bea5ad2c2b4faa25d748b4542bcba894e92362c7406dacc01e5,ST-19,Join,2019-05-09 10:34:17
1192,137118abee8d32a5718c3d0e3dcc2d57b48319e8f9637cb0c7e54ad655dfe32b8757ed9a3ac1a88cf9154060b2557efe17264533e376dc1f069bd92618902dc0,868350e0a211396980fb3f86396df3326eb25e16f38b94c139eae54001510df72a2604375b89277cd74cfe03a258a888bca42a0745922141a9d599b4e09c9df5,ST-18,Join,2019-05-09 10:34:37
1193,1b988642c2ff404518ea483e08c0e1721ad05033fe1dbc48e31ecb9c487865fbed056d33cd530077cca10ad9603ff9cb528e66c6e86187b4a41636e1fb21f1f1,87af3955525eba20f12c873350416c5cce2267d699ce3884e380077189a6b2729addd901427a658ba95b7067ded3805a7065a527b34415fe5cbbcc6b6add5acb,ST-19,Join,2019-05-09 10:34:46
1194,4ed39dc7b49ec9d94e8ce0ed5b858019a6626940e758c61b5be0c78ab41583721ee69ea58c1023f5b5c6b885e50889166b2f0d48a0ebb088d28522c7abb5c1a4,87af3955525eba20f12c873350416c5cce2267d699ce3884e380077189a6b2729addd901427a658ba95b7067ded3805a7065a527b34415fe5cbbcc6b6add5acb,ST00,Join,2019-05-09 10:34:54
1195,2aec52974916f11fb8e6bbf5b18e01c4b2e6b9e8a3ed6307fd510b939e733d30a55321c5f1a6d837c26c846de64782e79d58f9fb8426baccc81c0a7a091b5a5f,87af3955525eba20f12c873350416c5cce2267d699ce3884e380077189a6b2729addd901427a658ba95b7067ded3805a7065a527b34415fe5cbbcc6b6add5acb,ST00,Join,2019-05-09 10:35:58
1196,629ff965d3b49ffeb7f46f3886b0f79fe16be023b099a4f6f68d9ed27848265f1d235ca54b2c8cad515b5a0cce60c995f444d4bafc4d06fdc810dd271ef49881,868350e0a211396980fb3f86396df3326eb25e16f38b94c139eae54001510df72a2604375b89277cd74cfe03a258a888bca42a0745922141a9d599b4e09c9df5,ST-18,Join,2019-05-09 10:36:06
1197,d186ced441f8dc66db02188444354db13bad6d3795db6ef78c04d68cef8291010172f0e28356b051eb4bc512b00ced2554767f82be8f49280e10d39ef748ef76,87af3955525eba20f12c873350416c5cce2267d699ce3884e380077189a6b2729addd901427a658ba95b7067ded3805a7065a527b34415fe5cbbcc6b6add5acb,ST-19,Join,2019-05-09 10:36:19
1198,5e3a3f50a3a494774f26d3d2ae68bc3463fc68dc7e58b3672c4c8c7357654a4463c981a6c6486f86d9be670d1ef326a2b825a6fab628cc9524020dc27a352332,a89c49ee9d7728c1c7bce82cca5c754721ec1224b8d1b21a3a9ecddc3082a613ff734b915deb1ed5469f3246bd50fe65331c180ffc97e05e16b6c7ab20741737,ST-18,Join,2019-05-09 10:36:30
1199,47852da3615f676fcdee1ca1e38e1455fa898613bc45b29a62df7fd5ca55f9e3636a47a6c62138db8bcf1b1d743028a06c5f3469301118fb5529f84a8734bc2b,915630fa82d18122bd0f73866d23dfd021de3106f51ce2ccbbca21b23bc8fbd43c719563741cbb5361ae09ca2ead7d1dc13e5cf2f50caad2d373974c532da1a5,ST-18,Join,2019-05-09 10:37:07
1200,a941c498e5f7e26c0a62adcfbd09b7c32591cc36429c659c76453dadb2f0c7de822467b996b516324d93b7e066714ef33f576c5f26d4d51a32e89e2546ffb2ee,a89c49ee9d7728c1c7bce82cca5c754721ec1224b8d1b21a3a9ecddc3082a613ff734b915deb1ed5469f3246bd50fe65331c180ffc97e05e16b6c7ab20741737,ST-18,Join,2019-05-09 10:38:57
1201,1773e7e9f1a58b415578dafe8a1b76533a8a063a992ae254f14fd357802f505193776917ac0420b8fa9254dbad9cd4204ae444065ba01c1a5d7d01ba5f6eb973,87af3955525eba20f12c873350416c5cce2267d699ce3884e380077189a6b2729addd901427a658ba95b7067ded3805a7065a527b34415fe5cbbcc6b6add5acb,ST-18,Join,2019-05-09 10:39:00
1202,eec457dd3b0fadf0bb2752d559e2e022e587df361e40ca1645033e051dec0cff7cf15afd7e935f51cb798c5733a3e364d381e349a78e0e8d17518f61cac6e6ad,084c38f5572d62d3784263eb1e959357dfd6d52ae05c79dfe200a780cfcd77179354fb17bef20d15df68d022e4aa6be9041305d0b21f0eaa50d9ab56f9a41ee2,ST-18,Join,2019-05-09 10:39:03
1203,ecae1f4228f70a888c303a96417d8faa8317f212e722c6d8397180086297e0391c638f17e4eb58b6fd8ab9ded99b5cc6975282cea8ad9dae65f6b673bdc30636,1e186b5cc1a44f844c2e16b4ecfcab27ce7787d8f7329565604120a7b02a66a62e6264d7006e93960367b230eeb06e17e75f98d5392d3996e2cbbdfd15c8ef5c,ST-19,Join,2019-05-09 10:39:49
1204,a52664d9042eaa640df3a92f07af299db74159576c31f994047eb815d14d161a1859af16e2038760987697e786f3b2e64beadd7f2acb4aa7bf3e582dc8be5cd3,915630fa82d18122bd0f73866d23dfd021de3106f51ce2ccbbca21b23bc8fbd43c719563741cbb5361ae09ca2ead7d1dc13e5cf2f50caad2d373974c532da1a5,ST-18,Join,2019-05-09 10:40:34
1205,7e7f52961d2371575adc71f4240a99ed739d7f7fbd69c1c16eca9329127377cb0050c7beab5a16c2e1212190e7f500c29f1221d09737a2986e28d95de25c200c,3b4767a86c457ad5d71c2776f5f3db7c6152dc9e0affe0689cd5cb8770029eaa1711f78cd6963357aac01c69225c16d9d90abcf7ea4d104f720d895b7a72cfcd,ST-19,Join,2019-05-09 10:41:07
1206,89079fadb3dd07236babd1cf70076fc15b1ed0057d60d6faa0f4945f6dec71a833f3ac82554d554fd61645b4b7f04b8a36d1a45941ab575cbfe887375b357bf2,dd511eab79ccbc88f16b9838e7bf054910872505800015dfb18fe05868aa9fa1940b9b0d5c4bdcc4581aa2f2cbfec40650c732b433076c8d4bf0696f06a413a9,ST-18,Join,2019-05-09 10:41:59
1207,251a47429a5b8cc51d581280f45eb7d3c7a906b88e5f941f56d45e6291ede5dbce7a14de07622eb732bbfe0e55d35a41e3d83c8881c42171ba9bd2aa7507b319,95c20cc55887ab5e2d3174224248c4f67c41229deb0d79ca939b63e012c805ab10a66bda6f5b5dea044690367c238b63f07f1d96edc7fc09776eaab165a043b2,ST-18,Join,2019-05-09 10:42:41
1208,43c433edbce0a80ff759d376934a925927ddf7d36e3fd61d4d01d2f6cb65af7f99adb24baf3a1eaadb373f3804088a1227a0bc365041919d6361044117c887db,944322d411ac6dd5f4468f614bfa44b4a49438c460ca5189005e5ec5e9932851bdfcbd19b2164692b39b54191f517a631d2fdd0aad0fbd091c06a70821d39f1d,ST-19,Join,2019-05-09 10:43:47
1209,44658b7228726d53b6e31534a9e0b344a816574cba99e06a2811e183925e5640dd940b504deb5ec1e9da8ba28ddd359ad86953911d3cb25d1333cd9103fe40d8,868350e0a211396980fb3f86396df3326eb25e16f38b94c139eae54001510df72a2604375b89277cd74cfe03a258a888bca42a0745922141a9d599b4e09c9df5,ST-18,Join,2019-05-09 10:44:54
1210,fe6fbaeb85340e13dbacda6a9c2a0859a29a16ea9cfc78ac2ee9bb91ad37e9533fc605c135bfc76d37ab6486fae10be43379da1e82c87eedb57415682e672d81,6acd3f575faa207913b538df8b42395cea7d9fb6ed007f6af8b7f6622c5ba45092098c45d74c68403ef4cec9189a60d998ce2cc7017aa9626b9c73b35382cb6e,ST-18,Join,2019-05-09 10:45:05
1211,8e8c1558951b9b72916aa0cad46eebb379e00aa81533a2c18a6b156c8777502685249ad66908690515cd40d311a4cbf6d376a8268880a71a579d563f266bd0ac,87af3955525eba20f12c873350416c5cce2267d699ce3884e380077189a6b2729addd901427a658ba95b7067ded3805a7065a527b34415fe5cbbcc6b6add5acb,ST-18,Join,2019-05-09 10:45:32
1212,d37e0a56bbaef37cfabb2f73416a4d7f3d0cb465b7d3255256fbb32537d603905a649b8155e0dc5558d978b1e41455104946a8e958512eeb66667e0af3f308dc,7932ebe9dec3b02287af10c982e860a54ab2f19da105b1126430e2858b063e62303f96c91a4ed40cccb7ab689acd64969004aad53f278c2b082a31309b3b9513,ST-18,Join,2019-05-09 10:49:55
1213,d93914e2b00af90c77177aec40ae6f16984387dd1e0da8cd26e602a9ad48cb9f73ed3029057543f97f8eb640e5eaaab4493a04f1c03abe2d9d5ae4e67e43fc18,c3b6dd39413d7830013c28d946556d9bbf3e447f0aecb96f60e261ee80cac5c27b4b264498ead4649dbaff14420d9d9fe006097ea78967774638d45c44617378,ST-19,Join,2019-05-09 10:51:41
1214,d37e0a56bbaef37cfabb2f73416a4d7f3d0cb465b7d3255256fbb32537d603905a649b8155e0dc5558d978b1e41455104946a8e958512eeb66667e0af3f308dc,7932ebe9dec3b02287af10c982e860a54ab2f19da105b1126430e2858b063e62303f96c91a4ed40cccb7ab689acd64969004aad53f278c2b082a31309b3b9513,ST-19,Join,2019-05-09 10:51:43
1215,c2dbc97a3d246a8dc111db74178a341c729483e931ce2cb210226e581b68199266ec34db5537635b812f462cefdc52f665d2e67a6dc0e94a920606396ddd88fb,09caf0f7cf77b38f59ed4f060a5d3d0b00017fd7b30f209b966a116c4101c7ee22408b11803e6b24a89c8aaae4ff00c10c5181c7accc5b40390bdc525d4a0599,ST-18,Join,2019-05-09 10:51:57
1216,c990d744673cebdd1eeeb0305240d9848dc5016cdc9d2bee535cb683be793a49badf97d9e567e5e51020226717378bb86529965c7de1f11687ee736d689461e5,1e186b5cc1a44f844c2e16b4ecfcab27ce7787d8f7329565604120a7b02a66a62e6264d7006e93960367b230eeb06e17e75f98d5392d3996e2cbbdfd15c8ef5c,ST-18,Join,2019-05-09 10:54:35
1217,95426af0aa221c3b7d9d6d69bd7d4d660c0dc65291e2ce0e8cb26c35147297676c73785b3ba24c5c475d6ceac018c884fb078a5b841287d1f529d32099b6e507,b1b8b02e1aec1540fbce4a7263302af46cfb3559bba72fe856ebe35bea2ef061d120ebc2a8027f03a3346d2e19faec5f788036c7dbab04525bb5073cf8999759,ST-19,Join,2019-05-09 10:54:38
1218,fe4ad92ac08f6a6f230903184f6a8a4a9449a12f9cb7a630c855957254948110b74ceb4e5a46f992aed20fa05db3f708f663e9c7700c66fdf69722d7ee697fd9,d8cf2b4b8a70231c06d2ad70bfe0874ccf6c9765bbed50857541fb0d0ad7a3fae2843a502acbf04456ce550715ad1100bd5317c37c221d1af33bb7d5782c983e,ST-18,Join,2019-05-09 10:54:40
1219,d0cf4b42c869b769c75e8eb55227fdf1e6413562358c9cb3ef5a1dc8fa9b223c920a22c5060001d6cd7bdeee8c55f5f1f01a5ece5a9fc721c7cedf38ccc3e281,05ec9aaa4e155f955ef8ddedd17000da079f6fe80dc23ac7a78d8061214606c830ec08b36e87d3fb7053f0627a88cea63b1e52dfc55ae4737aff5fddbddb43aa,ST-19,Join,2019-05-09 10:56:21
1220,1155879cedf637e174b064f03ffb77ea3d0c8e05d45148749cafed3cc5e0e9bc7e43b9775ac7f89c0c908d4b11d5a4c7799015c1615e529d84d430e8fc1557b2,944322d411ac6dd5f4468f614bfa44b4a49438c460ca5189005e5ec5e9932851bdfcbd19b2164692b39b54191f517a631d2fdd0aad0fbd091c06a70821d39f1d,ST-18,Join,2019-05-09 10:56:35
1221,eec6b4b60adf87490d2c7fe8788496e9ce93fb2366767eb5d37c8e1a927299d755b294e9ebeb92497c6399fc9d1be8801a775fa782e335a189df72e12ec95308,934c49910d82ca2116f629e43f0cf5665f4972208a68c62fe3580874bb354d8d271e32f378f91dd65f27ea4e8828d23902169d0c5f56e36f3c62c68a7435a663,ST-18,Join,2019-05-09 10:57:12
1222,346092e297bdc4e08fd138d9a02cda40c8780c8aa8b2958539b81ea88f7761d758a0839f47c217d9f03da131d7d58e304298159d334cafb273f446850bfa8054,7eab6a821dffecfe24201f6d2f4c90011c2a8611b8cf6399a8b5dbbf5ac3f78ace8bd02933d9c13919bcf028ba22105316dd08548b43e6bf9f0dd2bfd4189dff,ST-18,Join,2019-05-09 10:57:17
1223,5cb517d7780cb0af64320a477978f81127b219c51982744108d3cf2625104a06f6f404a5a4a05794886a2eb557f965419794286f0575b2a09b7f55683f257517,7eab6a821dffecfe24201f6d2f4c90011c2a8611b8cf6399a8b5dbbf5ac3f78ace8bd02933d9c13919bcf028ba22105316dd08548b43e6bf9f0dd2bfd4189dff,ST-18,Join,2019-05-09 10:57:20
1224,e026eb83d8e1f1359a62e01fd89b0c50d54b5a235e3e86c89a6eb324b4849d2448ef8d4c3ed628daeb8fb97c9b943bf53b18e82d53f36f9c57cab514ad8507bf,f128c977da0d2c2bba35b496d56603b6c2729cf4c3ad954c67e2283a2afa4672e6feb83dc4fdbf47e6c6eba419d57f0ce82ae8013e79ee0de560f2e99cd79770,ST-19,Join,2019-05-09 11:00:17
1225,43041b7234382374bf18cfa93e629c51b9343a34a823aee72144682b239503c19146d206f3ebb14f87219c263ac6f8953ebac6020a12b16be7f96843fc25181f,df0c6da82cab0e8f8910bd22a4ca5bb24d651f0e94b703eb15baf442faff6472e856d0f438567bd9f8c3cba60e7b12e26c4323ecb16d148a42c6dccf2e5e980c,ST-18,Join,2019-05-09 11:00:23
1226,d7a04898d4e107b2a38c1431c4624d83bd5f39247732e2b0e4218e6ca4afdaeafe5e58cc8d2e062f37f664e094cc59c714ffffd511e1be263cf56be229e596f3,ecacdf09c7f727fc46f6e96140518cfd160155d80a9f9e70e08de02d6afca076b158346c1e40b78c5470e22f212e0ced2d203d86fc82bca8bf0306093f681f43,ST-19,Join,2019-05-09 11:01:03
1227,c5f76b229aacaefcc4c95f86232e47b9c3ba4f25e53eb84fda04b7f7e3f098feb0a76ee362b0b93c2a2fcb5f9dc06d0c2f7b1b7dfec90d561ea043ee27262309,6acd3f575faa207913b538df8b42395cea7d9fb6ed007f6af8b7f6622c5ba45092098c45d74c68403ef4cec9189a60d998ce2cc7017aa9626b9c73b35382cb6e,ST-19,Question,2019-05-09 11:01:23
1228,b54162c579c0d1af59b2a6899dc21afd260cfcf5285757605409a44bfa611c7877ac5c3e79c8073d3c8d755859a0325c6eca26f29635bdc2967e13d0842f87f4,915630fa82d18122bd0f73866d23dfd021de3106f51ce2ccbbca21b23bc8fbd43c719563741cbb5361ae09ca2ead7d1dc13e5cf2f50caad2d373974c532da1a5,ST-19,Question,2019-05-09 11:01:27
1229,ecae1f4228f70a888c303a96417d8faa8317f212e722c6d8397180086297e0391c638f17e4eb58b6fd8ab9ded99b5cc6975282cea8ad9dae65f6b673bdc30636,1e186b5cc1a44f844c2e16b4ecfcab27ce7787d8f7329565604120a7b02a66a62e6264d7006e93960367b230eeb06e17e75f98d5392d3996e2cbbdfd15c8ef5c,ST-19,Question,2019-05-09 11:01:34
1230,44658b7228726d53b6e31534a9e0b344a816574cba99e06a2811e183925e5640dd940b504deb5ec1e9da8ba28ddd359ad86953911d3cb25d1333cd9103fe40d8,868350e0a211396980fb3f86396df3326eb25e16f38b94c139eae54001510df72a2604375b89277cd74cfe03a258a888bca42a0745922141a9d599b4e09c9df5,ST-19,Join,2019-05-09 11:01:44
1231,d258a96d6361467894b0be085fd71df78694149f4ca1acd74d9498cf6526a6c88fc004446cfa42b63fc114af382ea8a6d7cd9c4498ad3a200ccb4a5284e7caa4,915630fa82d18122bd0f73866d23dfd021de3106f51ce2ccbbca21b23bc8fbd43c719563741cbb5361ae09ca2ead7d1dc13e5cf2f50caad2d373974c532da1a5,ST-18,Join,2019-05-09 11:02:36
1232,b54162c579c0d1af59b2a6899dc21afd260cfcf5285757605409a44bfa611c7877ac5c3e79c8073d3c8d755859a0325c6eca26f29635bdc2967e13d0842f87f4,915630fa82d18122bd0f73866d23dfd021de3106f51ce2ccbbca21b23bc8fbd43c719563741cbb5361ae09ca2ead7d1dc13e5cf2f50caad2d373974c532da1a5,ST-18,Join,2019-05-09 11:02:40
1233,c04795126d3ba6c3af2d6cfb98db5cfbead171ddbbfc5dd03bac8938f4103e8a2f69adf34e25cf3ead844f08f6f040d4883e88406e6f8e068b80d63a5d0e86ef,09caf0f7cf77b38f59ed4f060a5d3d0b00017fd7b30f209b966a116c4101c7ee22408b11803e6b24a89c8aaae4ff00c10c5181c7accc5b40390bdc525d4a0599,ST-18,Join,2019-05-09 11:04:19
1234,9832753b3fc312680fd3f7da738e09101f2041ca34d52a58188e6af550b8d363213c791753ee01063b247eec7f4136204b01702fb08731512c8821e776163bc3,6eb24a422de59f2fb7c1ed38a99b7c2a21cab5e5d0976f7ecbc4334d661f5557c5c8bee8c4c914ef3a05cfe436cbe3d272cbfcf57ca2fb281406e26d73cd5b69,ST-18,Join,2019-05-09 11:06:10
1235,d6db04e0eb4b4a585504670aa0898a218c66a943d52b3f602ed84be8ef36c5c0d0ba2b683e493fc920ee036a1a7986780db0a0e01c9ec079ea92793067a2ce43,6eb24a422de59f2fb7c1ed38a99b7c2a21cab5e5d0976f7ecbc4334d661f5557c5c8bee8c4c914ef3a05cfe436cbe3d272cbfcf57ca2fb281406e26d73cd5b69,ST-18,Join,2019-05-09 11:06:14
1236,b31fbf1ebb6ee3190faed2fa115ad15c277567b38d791d442f0ea17f8b8c6041acb0c46bf63619400538a488d8457896cb87fa947de129569694a0f3846c42f8,d18f3a9cacacd7b9f981b930bef09b209b83f94ecaec86de2a49d30e7ab803965e05102c956b61603b3c4033ab2e692df75afe0bff509aafac231f6d3c21f787,ST-18,Join,2019-05-09 11:06:20
1237,bb195ea9eda16fa8bb73aed9b2c791ce2e0f4e72a1c4478b30c26863f59b49671ed2d84c33502f63db363b12f4ba741a7f2bf1ef79dea4d8b3892f7b2eac30f5,90d55c07d2c733758a54a6dcb1a3f78cd8b0a6f1d10b86034c60776f6a35065337f3a201f8a15598b1955f32f4eb5448d7eb29bb5ef6a354e07a4260f3cdd1bb,ST-18,Join,2019-05-09 11:06:47
1238,66690d769138ef4c854d373d1d95cb2c5222073b31a9fb631f51d9b3ee501eaa1dfcf19d57ea6c15fbaf15edc3b2b46a15c65dd44957e55aa22b06e3883fb687,915630fa82d18122bd0f73866d23dfd021de3106f51ce2ccbbca21b23bc8fbd43c719563741cbb5361ae09ca2ead7d1dc13e5cf2f50caad2d373974c532da1a5,ST-19,Join,2019-05-09 11:07:31
1239,539fc50153e2ebb9d3a219ca107624b0a2b9ce53e3faf16e04bbef086623ad36e91ae1532bd4e9ee4c1a8fa45dd6dd86f42cf56e328e2a5e9b7cf53e4cd2cb15,df0c6da82cab0e8f8910bd22a4ca5bb24d651f0e94b703eb15baf442faff6472e856d0f438567bd9f8c3cba60e7b12e26c4323ecb16d148a42c6dccf2e5e980c,ST-18,Join,2019-05-09 11:11:33
1240,54e2eae921d3009f5f92ab6161ba3f1aba28c038f094b986fcbbb9141d65e757ca1d0fb1d1d1bb4b6a3fdc5d4820d08cb4f88e2df09d999bb13e1200f961af3a,6b45246b786e256c9b79e9b1e9b7d2186714254b5a327671b47bd8d61120c42eb12b3214bfb9595f4a56821bd933ae75a7948a2de9ea137716e159c23a40da50,ST00,Join,2019-05-09 11:14:11
1241,fe890ce65d516288658b76c3327d429efe5c3542bb12d5a9545f0de66a4656a6fbc09c3354bf2c886ab22d79f9dd504ae508be36d1f0d7d24047794c6932e12d,15f265e243ef5c1279ea56160c984d6a2c86f7b095557455da3aa9a9c0455a52d8b5b133ac65afac5da3421c6a185d7f346ad44a5957c9680ec42fa69eec392a,ST-19,Join,2019-05-09 11:17:14
1242,d878856e72a56517d7cf46d90e958450a56060221673ebb7f0c0c74f5f11a56a7533122e5bcfa4d7561245e8d38273d275e2dfdb2d886dcce2926fe08a0a240f,0679a284e72e276dabf087b13a6ec914e61dcefa496ef348b2de50625933148b022feffe0e5c7477a30b23a3b0c9d156e06c89cf8e7f10d573ca0a3b2b5d7402,ST-18,Join,2019-05-09 11:17:34
1243,662c9bc9259f64de2cf1908a0975962f620a29019f55907886162f365e15338016c3335488cb8af4d13a934860fc8ead6ced4f269e3deb7ee960b21618b987fa,27cb3214c7c22281284887980498187fb067de018c27086c67852ca6540a6d862aa0107ce92f9fda46ae028ae386f57655378403cce12f99dc0e300043f30876,ST00,Join,2019-05-09 11:29:25
1244,3ee318feb616b7196dc81d67106a034b127e9a30422e82853df102dae30aa852f5a9802e42e60cc6d31fedd4d95a5efcfd3a04219145f70c2d06893ec2198ff9,e179949a187ffe1b582460cde99324664f8f8f215def18e272f43850361dc7975d8eecbf1fc48f9ea848022fab764130dbad21eeeb49f0649882d571d3517ab1,ST-19,Question,2019-05-09 11:31:41
1245,359657bc74ab8bc2bab429f0f9d2da8f5817aefeebcd11885d025712b5610c6d87fd8473ec1fb0a3bb6357710c98e6a979fa86812b3768a8203b54cf0a7075a2,868350e0a211396980fb3f86396df3326eb25e16f38b94c139eae54001510df72a2604375b89277cd74cfe03a258a888bca42a0745922141a9d599b4e09c9df5,ST-20,Join,2019-05-09 11:35:35
1246,e38379573a21d632871151c12b5c563c7e965e536007f59d87d057faf6954eca1d3885b24fee39a5883544280cfeb31cd34a3cf6b31c68a4bc26dc8498a8f778,868350e0a211396980fb3f86396df3326eb25e16f38b94c139eae54001510df72a2604375b89277cd74cfe03a258a888bca42a0745922141a9d599b4e09c9df5,ST-20,Join,2019-05-09 11:35:37
1247,54e2eae921d3009f5f92ab6161ba3f1aba28c038f094b986fcbbb9141d65e757ca1d0fb1d1d1bb4b6a3fdc5d4820d08cb4f88e2df09d999bb13e1200f961af3a,6b45246b786e256c9b79e9b1e9b7d2186714254b5a327671b47bd8d61120c42eb12b3214bfb9595f4a56821bd933ae75a7948a2de9ea137716e159c23a40da50,ST-20,Join,2019-05-09 11:37:42
1248,54e2eae921d3009f5f92ab6161ba3f1aba28c038f094b986fcbbb9141d65e757ca1d0fb1d1d1bb4b6a3fdc5d4820d08cb4f88e2df09d999bb13e1200f961af3a,6b45246b786e256c9b79e9b1e9b7d2186714254b5a327671b47bd8d61120c42eb12b3214bfb9595f4a56821bd933ae75a7948a2de9ea137716e159c23a40da50,ST-18,Join,2019-05-09 11:42:32
1249,44658b7228726d53b6e31534a9e0b344a816574cba99e06a2811e183925e5640dd940b504deb5ec1e9da8ba28ddd359ad86953911d3cb25d1333cd9103fe40d8,868350e0a211396980fb3f86396df3326eb25e16f38b94c139eae54001510df72a2604375b89277cd74cfe03a258a888bca42a0745922141a9d599b4e09c9df5,ST-19,Question,2019-05-09 11:58:47
1250,501eb64966f59b6661d612519d896245eb5e0736cb4ff1494a6a9ad11437fa2326a6040a3b29a1c89a43d499676dcb5f5e3aff5793f72be8de2060958b820bba,6b45246b786e256c9b79e9b1e9b7d2186714254b5a327671b47bd8d61120c42eb12b3214bfb9595f4a56821bd933ae75a7948a2de9ea137716e159c23a40da50,ST-19,Question,2019-05-09 11:59:10
1251,b421ae8461ecf6e491e546d2081eb76690a051851167e92c9bacbb2826a204e4e3c681cb3cbd39e99b419326420128fd7d402114b6fe1dd8b39451e74dbaf5aa,3270aa4ab44582dadfd6a57dce28d06c0d6d7e927c4a84961b3f6f84f26f09b7032b997ec2e6b0ff76837a6a47952911f9464e0647fdd8630a86d0706f339c4e,ST-22,Join,2019-05-09 13:47:54
1252,1b988642c2ff404518ea483e08c0e1721ad05033fe1dbc48e31ecb9c487865fbed056d33cd530077cca10ad9603ff9cb528e66c6e86187b4a41636e1fb21f1f1,87af3955525eba20f12c873350416c5cce2267d699ce3884e380077189a6b2729addd901427a658ba95b7067ded3805a7065a527b34415fe5cbbcc6b6add5acb,ST-22,Join,2019-05-09 13:50:14
1253,1b988642c2ff404518ea483e08c0e1721ad05033fe1dbc48e31ecb9c487865fbed056d33cd530077cca10ad9603ff9cb528e66c6e86187b4a41636e1fb21f1f1,87af3955525eba20f12c873350416c5cce2267d699ce3884e380077189a6b2729addd901427a658ba95b7067ded3805a7065a527b34415fe5cbbcc6b6add5acb,ST-22,Join,2019-05-09 13:50:14
1254,cdadfca007914507a6b0506128d1c9ff756ec9622d94b08120c0bc1f7a82bb1802aea897045e521c686b03dd24e5aa84b7af6f266780b91ca866e7f87315aa5a,87af3955525eba20f12c873350416c5cce2267d699ce3884e380077189a6b2729addd901427a658ba95b7067ded3805a7065a527b34415fe5cbbcc6b6add5acb,ST-22,Join,2019-05-09 13:52:08
1255,c131bc8152cf14f2b97c23d72eebe281f6a1d81db4ecde90d2ffa64efdd48adfcced515ac7fb0ad9f3c76f61f0a5f30640fe6a98c637bbdc1679627d4fb7b9da,b1b8b02e1aec1540fbce4a7263302af46cfb3559bba72fe856ebe35bea2ef061d120ebc2a8027f03a3346d2e19faec5f788036c7dbab04525bb5073cf8999759,ST-22,Join,2019-05-09 13:54:42
1256,f74b1940d84e29937022ee2d5e4aef2549757a3863e0dfd6acd2da4921d5e606ab04c28aede1bba460d67c2b9207041d84a750faa8e00909078fcdf988272219,b1b8b02e1aec1540fbce4a7263302af46cfb3559bba72fe856ebe35bea2ef061d120ebc2a8027f03a3346d2e19faec5f788036c7dbab04525bb5073cf8999759,ST-22,Join,2019-05-09 13:58:09
1257,c806288a0405623afc823e3e8417cc9d16384697f82fbc3a57f9b6056e7eb0eb51292c369cc817d5477784ed1737a1f3e6d6dcf388e4d0a9a5dce260dccfc28d,915630fa82d18122bd0f73866d23dfd021de3106f51ce2ccbbca21b23bc8fbd43c719563741cbb5361ae09ca2ead7d1dc13e5cf2f50caad2d373974c532da1a5,ST-21,Join,2019-05-09 13:58:15
1258,351029e05c2dbfda659c11fbeeda4b96d6789a0d76b96ee4a035172c90c92e576bae277741feb4456fd3fa6638a356ad43acea3776a7ddaa95cba87d3f594ba8,0c6a3041c6bb1c0f162216dcf5ab2d33726d6a4436ac92669796ef305c795f319a3e85c4dfdfe314e380057cc0071d3c8e84f9934757aeabbcb82375e8b88879,ST-21,Join,2019-05-09 13:58:20
1259,ead5771217581677bf1a2de24c1bf2eaeffbcfe6866ae91cce8bd6c64fd0d63a685b6412edc1f91c42e9ec754901219aa1dc75d10928855bdf236ac02ea9a17b,a6b56ee1d584a200574216c95fe352ba386232702e30939258364cf27292a9c8d0d50428aa797400fb5cc69c43f73e4e37e7b50ba44fafac9bbdcc865024a413,ST-21,Join,2019-05-09 13:59:01
1260,52aae69fa870a4cb6c72d42d035987100e62fde852cdcefc9553c43a756d50b43d7d8be8e58402a84b4340a7f0283677a6578b0404ca824121cee7610579c382,439f93dfe3f998a2b879ba08a9ec8b46d11b0ff61955460992e12d554173e80314699879353185f89be6eccebd4015be2c190df2e83bf80618c6fb944412bcab,ST-21,Join,2019-05-09 13:59:23
1261,3266cd34ac7e6b1305d76362483c4fdd1d89d35caaaa844a916fec00206f9dd793d30bda343b4de26221a076d5e4d9aca3c7655637e7430526a194e69dc39f05,b1b8b02e1aec1540fbce4a7263302af46cfb3559bba72fe856ebe35bea2ef061d120ebc2a8027f03a3346d2e19faec5f788036c7dbab04525bb5073cf8999759,ST-21,Join,2019-05-09 13:59:37
1262,1773e7e9f1a58b415578dafe8a1b76533a8a063a992ae254f14fd357802f505193776917ac0420b8fa9254dbad9cd4204ae444065ba01c1a5d7d01ba5f6eb973,87af3955525eba20f12c873350416c5cce2267d699ce3884e380077189a6b2729addd901427a658ba95b7067ded3805a7065a527b34415fe5cbbcc6b6add5acb,ST-21,Join,2019-05-09 14:00:34
